game,round,scoreA,scoreB,percentA,showScore,superid,behavior,e_behavior,initial_score,cumulativePayoff,e_cumulativePayoff,e_degree,local_avg_wealth,local_rate_coop,local_cluster
45,7,1150,200,0.3,true,4502,1,1,200,2700,2550,13,3546.15384615385,0.384615384615385,0.782051282051282
45,7,1150,200,0.3,true,4503,0,0,200,3650,2750,12,3436.36363636364,0.636363636363636,0.727272727272727
45,7,1150,200,0.3,true,4504,0,1,200,3700,2600,14,3166.66666666667,0.833333333333333,0.787878787878788
45,7,1150,200,0.3,true,4505,1,1,1150,4250,4050,12,3104.16666666667,0.5,0.818181818181818
45,7,1150,200,0.3,true,4506,1,0,200,4100,3950,11,3357.14285714286,0.285714285714286,0.736263736263736
45,7,1150,200,0.3,true,4507,1,1,200,2150,2250,8,3660,0,0.666666666666667
45,7,1150,200,0.3,true,4508,1,1,1150,3500,3500,10,3422.72727272727,0.0909090909090909,0.690909090909091
45,7,1150,200,0.3,true,4509,1,1,200,2450,2200,9,3350,0.666666666666667,0.818181818181818
45,7,1150,200,0.3,true,4510,1,1,200,2900,2700,12,3453.84615384615,0.384615384615385,0.794871794871795
45,7,1150,200,0.3,true,4511,1,1,1150,3150,2850,14,3246.15384615385,0.538461538461538,0.782051282051282
45,7,1150,200,0.3,true,4512,0,0,200,4650,3850,10,3156.25,0.75,0.678571428571429
45,7,1150,200,0.3,true,4513,0,0,1150,4600,3700,11,3120,1,0.777777777777778
45,7,1150,200,0.3,true,4514,0,1,1150,3650,2750,11,3372.22222222222,0.555555555555556,0.75
45,7,1150,200,0.3,true,4515,1,1,200,1950,1800,13,3603.84615384615,0.384615384615385,0.782051282051282
45,7,1150,200,0.3,true,4516,1,0,1150,4800,4750,9,3409.09090909091,0.0909090909090909,0.727272727272727
45,8,1150,200,0.3,true,4501,1,1,200,2900,2400,12,3815.38461538462,0.692307692307692,0.794871794871795
45,8,1150,200,0.3,true,4502,1,1,200,2950,2700,13,3873.07692307692,0.538461538461538,0.794871794871795
45,8,1150,200,0.3,true,4503,0,0,200,4450,3650,11,3960,0.4,0.777777777777778
45,8,1150,200,0.3,true,4504,1,0,200,4000,3700,12,3736.36363636364,0.454545454545455,0.872727272727273
45,8,1150,200,0.3,true,4505,1,1,1150,4550,4250,12,3580.76923076923,0.538461538461538,0.807692307692308
45,8,1150,200,0.3,true,4506,0,1,200,5300,4100,14,3688.46153846154,0.692307692307692,0.782051282051282
45,8,1150,200,0.3,true,4507,1,1,200,2450,2150,10,3968.18181818182,0.454545454545455,0.8
45,8,1150,200,0.3,true,4508,0,1,1150,4500,3500,11,3690.90909090909,0.818181818181818,0.763636363636364
45,8,1150,200,0.3,true,4511,1,1,1150,3400,2450,12,3814.28571428571,0.428571428571429,0.791208791208791
45,8,1150,200,0.3,true,4512,1,1,200,4650,2900,13,3794.44444444444,0.111111111111111,0.75
45,8,1150,200,0.3,true,4509,1,1,200,2750,3150,13,3658.33333333333,0.666666666666667,0.848484848484849
45,8,1150,200,0.3,true,4510,1,0,200,3150,4650,8,3938.46153846154,0.384615384615385,0.807692307692308
45,8,1150,200,0.3,true,4513,1,0,1150,4800,4600,10,3415,0.6,0.911111111111111
45,8,1150,200,0.3,true,4514,1,0,1150,3700,3650,9,3840.90909090909,0.454545454545455,0.781818181818182
45,8,1150,200,0.3,true,4515,1,1,200,2200,1950,13,3950,0.466666666666667,0.761904761904762
45,8,1150,200,0.3,true,4516,0,1,1150,5700,4800,11,3559.09090909091,0.636363636363636,0.8
45,9,1150,200,0.3,true,4501,0,1,200,3700,2900,13,4377.77777777778,0.333333333333333,0.777777777777778
45,9,1150,200,0.3,true,4502,1,1,200,3100,2950,13,4188.46153846154,0.230769230769231,0.743589743589744
45,9,1150,200,0.3,true,4503,0,0,200,5150,4450,10,4190,0.4,0.711111111111111
45,9,1150,200,0.3,true,4504,0,1,200,4800,4000,11,3961.11111111111,0.555555555555556,0.888888888888889
45,9,1150,200,0.3,true,4505,1,1,1150,4600,4550,13,3976.92307692308,0.0769230769230769,0.705128205128205
45,9,1150,200,0.3,true,4506,0,0,200,6100,5300,13,4003.84615384615,0.230769230769231,0.743589743589744
45,9,1150,200,0.3,true,4507,1,1,200,2500,2450,11,4331.81818181818,0.0909090909090909,0.781818181818182
45,9,1150,200,0.3,true,4508,1,0,1150,4550,4500,11,3933.33333333333,0.333333333333333,0.75
45,9,1150,200,0.3,true,4509,1,1,200,2850,3400,14,4187.5,0.333333333333333,0.757575757575758
45,9,1150,200,0.3,true,4510,1,1,200,3200,4650,9,4204.54545454545,0.272727272727273,0.781818181818182
45,9,1150,200,0.3,true,4511,1,1,1150,3500,2750,12,4175,0.142857142857143,0.714285714285714
45,9,1150,200,0.3,true,4512,0,1,200,5150,3150,13,4125,0.25,0.75
45,9,1150,200,0.3,true,4513,0,1,1150,5600,4800,10,3683.33333333333,0.555555555555556,0.861111111111111
45,9,1150,200,0.3,true,4514,0,1,1150,4400,3700,11,4114.28571428571,0.428571428571429,0.857142857142857
45,9,1150,200,0.3,true,4515,1,1,200,2250,2200,15,4367.85714285714,0.142857142857143,0.703296703296703
45,9,1150,200,0.3,true,4516,1,0,1150,5650,5700,11,3891.66666666667,0,0.712121212121212
45,10,1150,200,0.3,true,4501,0,0,200,4100,3700,9,4694.44444444444,-0.111111111111111,0.805555555555556
45,10,1150,200,0.3,true,4502,1,1,200,3050,3100,13,4577.27272727273,-0.0909090909090909,0.690909090909091
45,10,1150,200,0.3,true,4503,0,0,200,5650,5150,10,4363.63636363636,-0.0909090909090909,0.654545454545455
45,10,1150,200,0.3,true,4504,1,0,200,4750,4800,9,4331.25,0,0.714285714285714
45,10,1150,200,0.3,true,4505,0,1,1150,5300,4600,13,4477.77777777778,0.111111111111111,0.638888888888889
45,10,1150,200,0.3,true,4506,1,0,200,5950,6100,13,4484.61538461538,-0.230769230769231,0.666666666666667
45,10,1150,200,0.3,true,4507,1,1,200,2250,2500,11,4727.77777777778,-0.333333333333333,0.75
45,10,1150,200,0.3,true,4508,1,1,1150,4400,4550,9,4280,0,0.666666666666667
45,10,1150,200,0.3,true,4509,0,1,200,3550,2850,12,4505.55555555556,0.111111111111111,0.75
45,10,1150,200,0.3,true,4510,1,1,200,3150,3200,11,4300,0,0.681818181818182
45,10,1150,200,0.3,true,4511,0,1,1150,4200,3500,14,4400,-0.0769230769230769,0.615384615384615
45,10,1150,200,0.3,true,4512,0,0,200,5650,5150,8,4222.22222222222,0.111111111111111,0.777777777777778
45,10,1150,200,0.3,true,4513,0,0,1150,6100,5600,9,4100,0,0.678571428571429
45,10,1150,200,0.3,true,4514,0,0,1150,4600,4400,7,4410,-0.2,0.8
45,10,1150,200,0.3,true,4515,1,1,200,2150,2250,14,4859.09090909091,-0.272727272727273,0.672727272727273
45,10,1150,200,0.3,true,4516,0,1,1150,6250,5650,12,4040.90909090909,0.0909090909090909,0.727272727272727
46,0,1150,200,0.3,false,4603,NA,NA,200,200,NA,NA,1150,NA,1
46,0,1150,200,0.3,false,4601,NA,NA,1150,1150,NA,NA,580,NA,0.3
46,0,1150,200,0.3,false,4605,NA,NA,1150,1150,NA,NA,516.6666666667,NA,0
46,0,1150,200,0.3,false,4604,NA,NA,1150,1150,NA,NA,1150,NA,0.3333333333
46,0,1150,200,0.3,false,4602,NA,NA,200,200,NA,NA,200,NA,NA
46,0,1150,200,0.3,false,4606,NA,NA,200,200,NA,NA,770,NA,0.6
46,0,1150,200,0.3,false,4607,NA,NA,1150,1150,NA,NA,580,NA,0.4
46,0,1150,200,0.3,false,4608,NA,NA,1150,1150,NA,NA,607.1428571429,NA,0.3333333333
46,0,1150,200,0.3,false,4610,NA,NA,200,200,NA,NA,675,NA,0.3333333333
46,0,1150,200,0.3,false,4609,NA,NA,200,200,NA,NA,516.6666666667,NA,0.3333333333
46,0,1150,200,0.3,false,4611,NA,NA,1150,1150,NA,NA,516.6666666667,NA,0.2777777778
46,0,1150,200,0.3,false,4612,NA,NA,200,200,NA,NA,833.3333333333,NA,0.3333333333
46,0,1150,200,0.3,false,4613,NA,NA,200,200,NA,NA,960,NA,0.3
46,0,1150,200,0.3,false,4614,NA,NA,200,200,NA,NA,912.5,NA,0.3333333333
46,1,1150,200,0.3,false,4601,1,NA,1150,1400,200,2,781.25,1,0.5
46,1,1150,200,0.3,false,4602,1,NA,200,250,1150,5,972.222222222222,1,0.638888888888889
46,1,1150,200,0.3,false,4603,1,NA,200,300,1150,3,916.666666666667,1,0.666666666666667
46,1,1150,200,0.3,false,4604,1,NA,1150,1300,1150,3,906.25,1,0.571428571428571
46,1,1150,200,0.3,false,4605,1,NA,1150,1300,200,1,685.714285714286,1,0.571428571428571
46,1,1150,200,0.3,false,4606,1,NA,200,450,200,5,918.75,1,0.607142857142857
46,1,1150,200,0.3,false,4607,1,NA,1150,1400,1150,5,835.714285714286,1,0.619047619047619
46,1,1150,200,0.3,false,4608,1,NA,1150,1500,1150,7,845.454545454545,1,0.545454545454545
46,1,1150,200,0.3,false,4609,1,NA,200,500,200,4,787.5,1,0.571428571428571
46,1,1150,200,0.3,false,4610,1,NA,200,400,200,6,1010,1,0.6
46,1,1150,200,0.3,false,4611,1,NA,1150,1600,1150,9,690,1,0.577777777777778
46,1,1150,200,0.3,false,4612,1,NA,200,350,200,3,978.571428571429,1,0.333333333333333
46,1,1150,200,0.3,false,4613,1,NA,200,450,200,5,1091.66666666667,1,0.533333333333333
46,1,1150,200,0.3,false,4614,1,NA,200,400,200,4,1037.5,1,0.642857142857143
46,2,1150,200,0.3,false,4601,1,1,1150,1700,1400,8,1281.25,1,0.75
46,2,1150,200,0.3,false,4602,1,1,200,700,250,9,1265,1,0.8
46,2,1150,200,0.3,false,4603,1,1,200,500,300,6,1261.11111111111,0.777777777777778,0.75
46,2,1150,200,0.3,false,4604,1,1,1150,1700,1300,8,1205.55555555556,1,0.777777777777778
46,2,1150,200,0.3,false,4605,1,1,1150,1550,1300,7,1188.88888888889,0.777777777777778,0.694444444444444
46,2,1150,200,0.3,false,4606,1,1,200,750,450,8,1218.18181818182,0.818181818181818,0.672727272727273
46,2,1150,200,0.3,false,4607,1,1,1150,1650,1400,7,1068.18181818182,0.818181818181818,0.672727272727273
46,2,1150,200,0.3,false,4608,1,1,1150,2050,1500,11,1163.63636363636,1,0.745454545454545
46,2,1150,200,0.3,false,4609,1,1,200,900,500,8,1225,1,0.727272727272727
46,2,1150,200,0.3,false,4610,1,1,200,550,400,5,1321.42857142857,1,0.857142857142857
46,2,1150,200,0.3,false,4611,1,1,1150,2000,1600,10,1186.36363636364,1,0.763636363636364
46,2,1150,200,0.3,false,4612,0,1,200,1050,350,7,1112.5,1,0.666666666666667
46,2,1150,200,0.3,false,4613,1,1,200,750,450,6,1256.25,1,0.821428571428571
46,2,1150,200,0.3,false,4614,1,1,200,800,400,8,1412.5,1,0.857142857142857
46,3,1150,200,0.3,false,4601,1,1,1150,2100,1700,8,1618.18181818182,1,0.818181818181818
46,3,1150,200,0.3,false,4602,1,1,200,1200,700,10,1680.76923076923,1,0.82051282051282
46,3,1150,200,0.3,false,4603,1,1,200,950,500,9,1709.09090909091,1,0.818181818181818
46,3,1150,200,0.3,false,4604,1,1,1150,2150,1700,9,1668.18181818182,1,0.872727272727273
46,3,1150,200,0.3,false,4605,1,1,1150,2000,1550,9,1570.83333333333,1,0.818181818181818
46,3,1150,200,0.3,false,4606,1,1,200,1300,750,11,1633.33333333333,1,0.818181818181818
46,3,1150,200,0.3,false,4607,1,1,1150,2200,1650,11,1522.72727272727,1,0.8
46,3,1150,200,0.3,false,4608,1,1,1150,2600,2050,11,1640.90909090909,1,0.890909090909091
46,3,1150,200,0.3,false,4609,1,1,200,1500,900,12,1691.66666666667,1,0.878787878787879
46,3,1150,200,0.3,false,4610,1,1,200,900,550,7,1720,1,0.888888888888889
46,3,1150,200,0.3,false,4611,1,1,1150,2550,2000,11,1668.18181818182,1,0.890909090909091
46,3,1150,200,0.3,false,4612,1,0,200,1250,1050,4,1557.14285714286,1,0.857142857142857
46,3,1150,200,0.3,false,4613,1,1,200,1150,750,8,1672.72727272727,1,0.836363636363636
46,3,1150,200,0.3,false,4614,1,1,200,1200,800,8,1786.36363636364,1,0.890909090909091
46,4,1150,200,0.3,false,4601,1,1,1150,2650,2100,11,2112.5,1,0.909090909090909
46,4,1150,200,0.3,false,4602,1,1,200,1850,1200,13,2223.07692307692,1,0.897435897435897
46,4,1150,200,0.3,false,4603,1,1,200,1500,950,11,2250,1,0.897435897435897
46,4,1150,200,0.3,false,4604,1,1,1150,2700,2150,11,2231.81818181818,1,0.945454545454545
46,4,1150,200,0.3,false,4605,1,1,1150,2600,2000,12,2116.66666666667,1,0.909090909090909
46,4,1150,200,0.3,false,4606,1,1,200,1900,1300,12,2179.16666666667,1,0.909090909090909
46,4,1150,200,0.3,false,4608,1,1,1150,3150,2200,11,2209.09090909091,1,0.945454545454545
46,4,1150,200,0.3,false,4609,1,1,200,2100,2600,11,2254.16666666667,1,0.939393939393939
46,4,1150,200,0.3,false,4610,1,1,200,1400,1500,12,2257.69230769231,1,0.897435897435897
46,4,1150,200,0.3,false,4607,1,1,1150,2750,900,10,2068.18181818182,1,0.890909090909091
46,4,1150,200,0.3,false,4611,1,1,1150,3100,2550,11,2126.92307692308,1,0.897435897435897
46,4,1150,200,0.3,false,4612,1,1,200,1600,1250,7,2161.11111111111,1,0.944444444444444
46,4,1150,200,0.3,false,4613,1,1,200,1700,1150,11,2158.33333333333,1,0.909090909090909
46,4,1150,200,0.3,false,4614,1,1,200,1750,1200,11,2283.33333333333,1,0.939393939393939
46,5,1150,200,0.3,false,4601,1,1,1150,3150,2650,12,2704.16666666667,1,0.939393939393939
46,5,1150,200,0.3,false,4602,1,1,200,2400,1850,13,2769.23076923077,0.846153846153846,0.923076923076923
46,5,1150,200,0.3,false,4603,0,1,200,2800,1500,13,2772.72727272727,1,0.927272727272727
46,5,1150,200,0.3,false,4604,1,1,1150,3150,2700,11,2809.09090909091,0.818181818181818,0.963636363636364
46,5,1150,200,0.3,false,4605,1,1,1150,3100,2600,12,2715.38461538462,0.846153846153846,0.923076923076923
46,5,1150,200,0.3,false,4606,1,1,200,2400,1900,12,2737.5,0.833333333333333,0.939393939393939
46,5,1150,200,0.3,false,4607,1,1,1150,3200,3150,11,2707.69230769231,0.846153846153846,0.923076923076923
46,5,1150,200,0.3,false,4608,1,1,1150,3600,2100,12,2676.92307692308,0.846153846153846,0.923076923076923
46,5,1150,200,0.3,false,4609,1,1,200,2600,1400,13,2820.83333333333,0.833333333333333,0.954545454545455
46,5,1150,200,0.3,false,4610,1,1,200,1950,2750,11,2804.16666666667,1,0.939393939393939
46,5,1150,200,0.3,false,4611,1,1,1150,3650,3100,13,2673.07692307692,0.846153846153846,0.923076923076923
46,5,1150,200,0.3,false,4612,1,1,200,1950,1600,9,2845,0.8,0.955555555555556
46,5,1150,200,0.3,false,4613,1,1,200,2200,1700,12,2784.61538461538,0.846153846153846,0.923076923076923
46,5,1150,200,0.3,false,4614,1,1,200,2250,1750,12,2850,0.833333333333333,0.954545454545455
46,6,1150,200,0.3,false,4601,1,1,1150,3650,3150,12,3279.16666666667,0.833333333333333,0.924242424242424
46,6,1150,200,0.3,false,4602,1,1,200,2950,2400,13,3330.76923076923,0.846153846153846,0.923076923076923
46,6,1150,200,0.3,false,4607,1,0,1150,3750,2800,11,3269.23076923077,0.846153846153846,0.923076923076923
46,6,1150,200,0.3,false,4608,1,1,1150,4150,3150,11,3238.46153846154,0.846153846153846,0.923076923076923
46,6,1150,200,0.3,false,4603,1,1,200,3250,3100,13,3279.16666666667,0.833333333333333,0.924242424242424
46,6,1150,200,0.3,false,4604,1,1,1150,3600,2400,12,3312.5,0.833333333333333,0.939393939393939
46,6,1150,200,0.3,false,4605,1,1,1150,3650,3200,13,3258.33333333333,1,0.954545454545455
46,6,1150,200,0.3,false,4606,1,1,200,2900,3600,13,3295.45454545455,1,0.963636363636364
46,6,1150,200,0.3,false,4609,1,1,200,3100,2600,12,3390.90909090909,1,0.963636363636364
46,6,1150,200,0.3,false,4610,1,1,200,2450,1950,12,3369.23076923077,0.846153846153846,0.923076923076923
46,6,1150,200,0.3,false,4611,1,1,1150,4200,3650,13,3234.61538461538,0.846153846153846,0.923076923076923
46,6,1150,200,0.3,false,4612,1,1,200,2350,1950,10,3400,0.833333333333333,0.939393939393939
46,6,1150,200,0.3,false,4613,0,1,200,3500,2200,13,3310,1,0.977777777777778
46,6,1150,200,0.3,false,4614,1,1,200,2750,2250,12,3346.15384615385,0.846153846153846,0.923076923076923
46,7,1150,200,0.3,false,4601,1,1,1150,4250,3650,12,3884.61538461538,1,0.974358974358974
46,7,1150,200,0.3,false,4602,1,1,200,3600,2950,13,3934.61538461538,1,0.974358974358974
46,7,1150,200,0.3,false,4603,1,1,200,3850,3750,13,3915.38461538462,1,0.974358974358974
46,7,1150,200,0.3,false,4604,1,1,1150,4200,4150,13,3888.46153846154,1,0.974358974358974
46,7,1150,200,0.3,false,4605,1,1,1150,4250,3250,12,3884.61538461538,1,0.974358974358974
46,7,1150,200,0.3,false,4606,1,1,200,3450,3600,12,3946.15384615385,1,0.974358974358974
46,7,1150,200,0.3,false,4607,1,1,1150,4400,3650,12,3873.07692307692,1,0.974358974358974
46,7,1150,200,0.3,false,4608,1,1,1150,4800,2900,11,3842.30769230769,1,0.974358974358974
46,7,1150,200,0.3,false,4609,1,1,200,3650,3100,11,4013.63636363636,1,1
46,7,1150,200,0.3,false,4610,1,1,200,3100,2450,13,3973.07692307692,1,0.974358974358974
46,7,1150,200,0.3,false,4611,1,1,1150,4850,4200,13,3838.46153846154,1,0.974358974358974
46,7,1150,200,0.3,false,4612,1,1,200,2950,2350,12,4012.5,1,1
46,7,1150,200,0.3,false,4613,1,0,200,4000,3500,10,3925,1,1
46,7,1150,200,0.3,false,4614,1,1,200,3400,2750,13,3950,1,0.974358974358974
46,8,1150,200,0.3,false,4602,1,1,200,4250,4250,13,4253.84615384615,0.923076923076923,0.897435897435897
46,8,1150,200,0.3,false,4601,1,1,1150,4900,3600,13,4203.84615384615,0.923076923076923,0.897435897435897
46,8,1150,200,0.3,false,4603,1,1,200,4500,3850,13,4234.61538461538,0.923076923076923,0.897435897435897
46,8,1150,200,0.3,false,4604,1,1,1150,4850,4200,13,4207.69230769231,0.923076923076923,0.897435897435897
46,8,1150,200,0.3,false,4605,1,1,1150,4900,4250,13,4203.84615384615,0.923076923076923,0.897435897435897
46,8,1150,200,0.3,false,4607,1,1,1150,5050,3450,13,4192.30769230769,0.923076923076923,0.897435897435897
46,8,1150,200,0.3,false,4608,1,1,1150,5450,4400,13,4161.53846153846,0.923076923076923,0.897435897435897
46,8,1150,200,0.3,false,4609,1,1,200,4200,4800,13,4290.90909090909,0.909090909090909,0.909090909090909
46,8,1150,200,0.3,false,4610,1,1,200,3750,3650,11,4292.30769230769,0.923076923076923,0.897435897435897
46,8,1150,200,0.3,false,4611,1,1,1150,5500,3100,13,4157.69230769231,0.923076923076923,0.897435897435897
46,8,1150,200,0.3,false,4612,1,1,200,3550,4850,13,4316.66666666667,0.916666666666667,0.916666666666667
46,8,1150,200,0.3,false,4613,1,1,200,4600,2950,12,4229.16666666667,0.916666666666667,0.916666666666667
46,8,1150,200,0.3,false,4614,1,1,200,4050,4000,12,4269.23076923077,0.923076923076923,0.897435897435897
46,9,1150,200,0.3,false,4601,1,1,1150,5500,4250,13,5137.5,1,0.984848484848485
46,9,1150,200,0.3,false,4602,1,1,200,4850,4900,13,5191.66666666667,1,0.984848484848485
46,9,1150,200,0.3,false,4603,1,1,200,5100,4500,13,5170.83333333333,1,0.984848484848485
46,9,1150,200,0.3,false,4604,1,1,1150,5450,4850,13,5141.66666666667,1,0.984848484848485
46,9,1150,200,0.3,false,4605,1,1,1150,5500,4900,13,5137.5,1,0.984848484848485
46,9,1150,200,0.3,false,4607,1,1,1150,5650,5050,13,5125,1,0.984848484848485
46,9,1150,200,0.3,false,4608,1,1,1150,6050,5450,13,5091.66666666667,1,0.984848484848485
46,9,1150,200,0.3,false,4609,1,1,200,4700,4200,11,5304.54545454545,1,1
46,9,1150,200,0.3,false,4610,1,1,200,4350,3750,13,5233.33333333333,1,0.984848484848485
46,9,1150,200,0.3,false,4611,1,1,1150,6100,5500,13,5087.5,1,0.984848484848485
46,9,1150,200,0.3,false,4612,1,1,200,4100,3550,12,5304.54545454545,1,1
46,9,1150,200,0.3,false,4613,1,1,200,5150,4600,12,5166.66666666667,1,0.984848484848485
46,9,1150,200,0.3,false,4614,1,1,200,4650,4050,13,5208.33333333333,1,0.984848484848485
46,10,1150,200,0.3,false,4601,1,1,1150,5900,5500,12,5645.83333333333,0.666666666666667,0.878787878787879
46,10,1150,200,0.3,false,4602,1,1,200,5250,4850,12,5700,0.666666666666667,0.878787878787879
46,10,1150,200,0.3,false,4603,0,1,200,6200,5100,12,5722.22222222222,0.777777777777778,0.916666666666667
46,10,1150,200,0.3,false,4604,1,1,1150,5850,5450,12,5650,0.666666666666667,0.878787878787879
46,10,1150,200,0.3,false,4605,1,1,1150,5900,5500,12,5590.90909090909,0.818181818181818,0.909090909090909
46,10,1150,200,0.3,false,4607,1,1,1150,6050,5650,12,5740.90909090909,0.636363636363636,0.909090909090909
46,10,1150,200,0.3,false,4608,1,1,1150,6450,6050,12,5545.45454545455,0.818181818181818,0.909090909090909
46,10,1150,200,0.3,false,4609,1,1,200,5050,4700,11,5795,0.8,0.933333333333333
46,10,1150,200,0.3,false,4610,1,1,200,4750,4350,12,5695.45454545455,0.818181818181818,0.909090909090909
46,10,1150,200,0.3,false,4611,1,1,1150,6500,6100,12,5536.36363636364,0.818181818181818,0.909090909090909
46,10,1150,200,0.3,false,4612,1,1,200,4450,4100,11,5766.66666666667,0.777777777777778,0.916666666666667
46,10,1150,200,0.3,false,4613,0,1,200,6250,5150,12,5583.33333333333,0.777777777777778,0.861111111111111
46,10,1150,200,0.3,false,4614,1,1,200,5050,4650,12,5716.66666666667,0.666666666666667,0.878787878787879
47,0,1150,200,0.3,false,4701,NA,NA,200,200,NA,NA,200,NA,0
47,0,1150,200,0.3,false,4702,NA,NA,1150,1150,NA,NA,675,NA,1
47,0,1150,200,0.3,false,4703,NA,NA,1150,1150,NA,NA,960,NA,0.4
47,0,1150,200,0.3,false,4705,NA,NA,1150,1150,NA,NA,675,NA,0.5
47,0,1150,200,0.3,false,4706,NA,NA,200,200,NA,NA,675,NA,0.1666666667
47,0,1150,200,0.3,false,4707,NA,NA,200,200,NA,NA,675,NA,0
47,0,1150,200,0.3,false,4704,NA,NA,200,200,NA,NA,675,NA,0
47,0,1150,200,0.3,false,4708,NA,NA,1150,1150,NA,NA,770,NA,0.2
47,0,1150,200,0.3,false,4709,NA,NA,1150,1150,NA,NA,675,NA,0.3333333333
47,0,1150,200,0.3,false,4713,NA,NA,200,200,NA,NA,580,NA,0.1
47,0,1150,200,0.3,false,4711,NA,NA,200,200,NA,NA,770,NA,0.2
47,0,1150,200,0.3,false,4710,NA,NA,1150,1150,NA,NA,675,NA,0.3333333333
47,0,1150,200,0.3,false,4712,NA,NA,200,200,NA,NA,200,NA,NA
47,0,1150,200,0.3,false,4714,NA,NA,200,200,NA,NA,0,NA,NA
47,1,1150,200,0.3,false,4701,1,NA,200,350,200,3,300,1,NaN
47,1,1150,200,0.3,false,4702,1,NA,1150,1250,1150,2,680,1,0.4
47,1,1150,200,0.3,false,4703,0,NA,1150,1550,1150,5,890,0.6,0.4
47,1,1150,200,0.3,false,4704,1,NA,200,300,1150,4,680,1,0.4
47,1,1150,200,0.3,false,4705,1,NA,1150,1150,200,4,962.5,0.5,0.321428571428571
47,1,1150,200,0.3,false,4706,1,NA,200,300,200,2,585.714285714286,1,0.285714285714286
47,1,1150,200,0.3,false,4707,1,NA,200,300,200,4,775,1,0.666666666666667
47,1,1150,200,0.3,false,4708,1,NA,1150,1300,1150,5,787.5,0.75,0.428571428571429
47,1,1150,200,0.3,false,4709,1,NA,1150,1250,1150,4,591.666666666667,1,0.4
47,1,1150,200,0.3,false,4710,0,NA,1150,1450,200,5,1350,0,1
47,1,1150,200,0.3,false,4711,1,NA,200,350,200,5,940,0.6,0.2
47,1,1150,200,0.3,false,4712,1,NA,200,250,1150,4,690,1,0.5
47,1,1150,200,0.3,false,4713,1,NA,200,450,200,1,537.5,1,0.166666666666667
47,1,1150,200,0.3,false,4714,1,NA,200,200,200,0,1130,0.6,0.5
47,2,1150,200,0.3,false,4701,0,1,200,450,350,1,850,1,0.333333333333333
47,2,1150,200,0.3,false,4702,1,1,1150,1400,1250,5,1128.57142857143,0.714285714285714,0.666666666666667
47,2,1150,200,0.3,false,4703,1,0,1150,1600,1550,5,1088.88888888889,0.555555555555556,0.527777777777778
47,2,1150,200,0.3,false,4704,1,1,200,550,300,5,1000,1,0.6
47,2,1150,200,0.3,false,4705,0,1,1150,1850,1150,8,1071.42857142857,0.714285714285714,0.523809523809524
47,2,1150,200,0.3,false,4706,1,1,200,450,300,7,1005.55555555556,0.555555555555556,0.388888888888889
47,2,1150,200,0.3,false,4707,1,1,200,500,300,4,880,1,0.8
47,2,1150,200,0.3,false,4708,1,1,1150,1600,1300,8,910,0.6,0.511111111111111
47,2,1150,200,0.3,false,4709,1,1,1150,1450,1250,6,862.5,1,0.607142857142857
47,2,1150,200,0.3,false,4710,0,0,1150,1550,1450,2,1725,0,1
47,2,1150,200,0.3,false,4711,1,1,200,500,350,5,931.25,0.5,0.25
47,2,1150,200,0.3,false,4712,1,1,200,400,250,5,1107.14285714286,0.714285714285714,0.666666666666667
47,2,1150,200,0.3,false,4713,1,1,200,650,450,4,475,1,0
47,2,1150,200,0.3,false,4714,1,1,200,450,200,5,1320,1,0.9
47,3,1150,200,0.3,false,4701,1,0,200,500,450,3,1114.28571428571,0.714285714285714,0.714285714285714
47,3,1150,200,0.3,false,4702,1,1,1150,1650,1400,7,1378.57142857143,0.714285714285714,0.857142857142857
47,3,1150,200,0.3,false,4703,0,1,1150,2300,1600,9,1307.14285714286,1,0.761904761904762
47,3,1150,200,0.3,false,4704,1,1,200,650,550,6,1131.25,0.75,0.571428571428571
47,3,1150,200,0.3,false,4705,1,0,1150,1900,1850,7,1236.36363636364,0.454545454545455,0.472727272727273
47,3,1150,200,0.3,false,4706,0,1,200,1250,450,9,1041.66666666667,1,0.666666666666667
47,3,1150,200,0.3,false,4707,1,1,200,650,500,5,1141.66666666667,0.666666666666667,0.666666666666667
47,3,1150,200,0.3,false,4708,1,1,1150,1900,1600,10,1180,0.6,0.622222222222222
47,3,1150,200,0.3,false,4709,1,1,1150,1650,1450,8,1306.25,0.75,0.75
47,3,1150,200,0.3,false,4710,0,0,1150,1650,1550,2,1900,1,NaN
47,3,1150,200,0.3,false,4711,1,1,200,800,500,8,1118.75,0.75,0.535714285714286
47,3,1150,200,0.3,false,4712,1,1,200,650,400,7,1155,0.8,0.622222222222222
47,3,1150,200,0.3,false,4713,1,1,200,650,650,2,1020,0.6,0.7
47,3,1150,200,0.3,false,4714,1,1,200,600,450,5,1418.75,0.75,0.75
47,4,1150,200,0.3,false,4701,1,1,200,850,500,7,1575,1,0.892857142857143
47,4,1150,200,0.3,false,4702,1,1,1150,2000,1650,7,1560,1,0.8
47,4,1150,200,0.3,false,4703,1,0,1150,2650,2300,7,1700,1,0.785714285714286
47,4,1150,200,0.3,false,4704,1,1,200,1050,650,8,1545,1,0.777777777777778
47,4,1150,200,0.3,false,4705,1,1,1150,2350,1900,11,1545.83333333333,0.833333333333333,0.636363636363636
47,4,1150,200,0.3,false,4706,1,0,200,1550,1250,6,1556.25,1,0.75
47,4,1150,200,0.3,false,4707,1,1,200,950,650,6,1412.5,1,0.75
