game,round,scoreA,scoreB,percentA,showScore,superid,behavior,e_behavior,initial_score,cumulativePayoff,e_cumulativePayoff,e_degree,local_avg_wealth,local_rate_coop
41,10,1150,200,0.3,true,4105,1,1,200,1200,1250,9,1610,0.375
41,10,1150,200,0.3,true,4106,0,0,200,2750,2450,7,1987.5,0.333333333333333
41,10,1150,200,0.3,true,4107,0,0,1150,2700,2200,8,1672.22222222222,0.428571428571429
41,10,1150,200,0.3,true,4110,0,0,200,2050,1650,6,1292.85714285714,0.666666666666667
41,10,1150,200,0.3,true,4111,1,1,200,550,700,7,1912.5,0.428571428571429
41,10,1150,200,0.3,true,4112,1,0,200,1100,1150,3,1825,0.666666666666667
41,10,1150,200,0.3,true,4115,0,0,1150,4550,4250,6,1792.85714285714,0.333333333333333
41,10,1150,200,0.3,true,4117,0,0,200,1100,1100,5,1908.33333333333,0
41,10,1150,200,0.3,true,4118,1,0,200,350,550,4,1580,0
41,10,1150,200,0.3,true,4119,1,1,1150,1900,2000,6,1550,0.4
41,10,1150,200,0.3,true,4120,0,0,200,100,0,5,733.333333333333,0
41,10,1150,200,0.3,true,4122,0,0,200,3100,3000,4,1890,0
41,10,1150,200,0.3,true,4123,0,0,200,1750,1450,8,1516.66666666667,0.25
41,10,1150,200,0.3,true,4124,0,1,200,2800,2700,2,1766.66666666667,0
42,10,850,350,0.3,true,4200,0,0,350,2750,2450,10,2990.90909090909,0.4
42,10,850,350,0.3,true,4201,1,1,350,2450,2500,5,3200,0.6
42,10,850,350,0.3,true,4202,0,1,350,3850,3350,11,2933.33333333333,0.454545454545455
42,10,850,350,0.3,true,4203,1,1,850,2400,2650,7,2881.25,0.571428571428571
42,10,850,350,0.3,true,4205,1,1,850,2900,3000,6,2907.14285714286,0.833333333333333
42,10,850,350,0.3,true,4206,0,0,850,4150,4050,8,2866.66666666667,0.428571428571429
42,10,850,350,0.3,true,4207,0,1,350,2650,2250,10,3095.45454545455,0.5
42,10,850,350,0.3,true,4208,0,0,350,2900,2700,7,3368.75,0.571428571428571
42,10,850,350,0.3,true,4209,0,0,350,3100,2600,13,3010.71428571429,0.583333333333333
42,10,850,350,0.3,true,4210,0,0,350,3250,3150,4,3190,0.25
42,10,850,350,0.3,true,4214,0,1,850,4200,4000,7,2987.5,0.428571428571429
42,10,850,350,0.3,true,4216,1,0,350,1650,1950,8,2977.77777777778,0.428571428571429
42,10,850,350,0.3,true,4217,1,0,850,3450,3700,9,2870,0.444444444444444
42,10,850,350,0.3,true,4218,0,1,850,4350,4050,8,2894.44444444444,0.375
43,10,850,350,0.3,true,4300,1,1,350,2650,2300,11,2433.33333333333,0.818181818181818
43,10,850,350,0.3,true,4301,1,0,350,3550,3200,9,2640,0.888888888888889
43,10,850,350,0.3,true,4305,1,1,850,3550,3250,10,2459.09090909091,0.9
43,10,850,350,0.3,true,4306,0,0,850,3650,3550,3,3212.5,0.666666666666667
43,10,850,350,0.3,true,4307,0,0,350,4150,3850,5,2875,0.6
43,10,850,350,0.3,true,4308,1,1,350,1300,1100,14,2626.66666666667,0.714285714285714
43,10,850,350,0.3,true,4309,1,1,350,2750,2400,11,2441.66666666667,0.909090909090909
43,10,850,350,0.3,true,4310,0,0,850,3300,2900,5,2416.66666666667,1
43,10,850,350,0.3,true,4311,1,1,350,3150,2950,12,2684.61538461538,0.636363636363636
43,10,850,350,0.3,true,4312,0,1,350,3500,3000,8,2555.55555555556,0.75
43,10,850,350,0.3,true,4313,1,1,350,3100,2800,8,2283.33333333333,1
43,10,850,350,0.3,true,4314,0,0,850,5200,4900,6,3107.14285714286,0.5
43,10,850,350,0.3,true,4315,1,1,350,1700,1500,10,2686.36363636364,0.7
43,10,850,350,0.3,true,4317,0,1,350,2800,2000,10,2550,0.9
43,10,850,350,0.3,true,4319,0,0,350,3450,3350,4,3350,0.25
43,10,850,350,0.3,true,4320,1,1,350,2750,2550,10,2622.72727272727,0.8
43,10,850,350,0.3,true,4321,1,1,350,2500,2250,11,2412.5,0.818181818181818
44,10,1150,200,0.3,false,4400,1,1,1150,5250,4900,11,4266.66666666667,1
44,10,1150,200,0.3,false,4401,0,1,200,5200,4400,10,4177.27272727273,1
44,10,1150,200,0.3,false,4404,1,1,200,3700,3500,14,3946.66666666667,0.923076923076923
44,10,1150,200,0.3,false,4405,1,1,200,4000,3750,13,4214.28571428571,0.923076923076923
44,10,1150,200,0.3,false,4406,0,1,200,5700,4800,12,3965.38461538462,1
44,10,1150,200,0.3,false,4408,1,1,200,4100,3750,11,4191.66666666667,1
44,10,1150,200,0.3,false,4409,1,1,200,3600,3350,7,4100,1
44,10,1150,200,0.3,false,4410,1,1,200,4250,4050,14,3946.66666666667,0.923076923076923
44,10,1150,200,0.3,false,4411,1,1,1150,5400,5100,12,4207.69230769231,1
44,10,1150,200,0.3,false,4412,1,1,1150,5250,5000,11,4270.83333333333,0.909090909090909
44,10,1150,200,0.3,false,4414,1,1,1150,4200,4050,11,4258.33333333333,0.909090909090909
44,10,1150,200,0.3,false,4415,1,1,1150,4700,4550,11,4300,0.909090909090909
44,10,1150,200,0.3,false,4416,0,0,200,4900,4300,6,4171.42857142857,1
44,10,1150,200,0.3,false,4417,0,1,200,4300,3500,10,4222.72727272727,1
45,10,1150,200,0.3,true,4500,1,1,1150,4650,4300,13,3792.85714285714,0.846153846153846
45,10,1150,200,0.3,true,4501,1,1,200,4550,4200,13,3900,0.846153846153846
45,10,1150,200,0.3,true,4503,0,1,200,3950,3150,12,3980.76923076923,0.75
45,10,1150,200,0.3,true,4504,1,1,1150,4350,4000,11,3937.5,0.909090909090909
45,10,1150,200,0.3,true,4505,1,1,1150,4650,4400,15,3806.25,0.8
45,10,1150,200,0.3,true,4507,1,0,200,3850,3600,9,4045,1
45,10,1150,200,0.3,true,4508,0,0,200,3250,2950,6,3764.28571428571,1
45,10,1150,200,0.3,true,4510,0,1,200,3850,3350,8,3755.55555555556,0.875
45,10,1150,200,0.3,true,4511,0,0,200,5300,4700,7,3981.25,1
45,10,1150,200,0.3,true,4512,0,1,200,5850,4850,13,3707.14285714286,0.846153846153846
45,10,1150,200,0.3,true,4513,1,1,200,2250,2000,11,4045.83333333333,0.909090909090909
45,10,1150,200,0.3,true,4514,1,1,1150,4850,4500,13,3789.28571428571,0.846153846153846
45,10,1150,200,0.3,true,4515,1,1,1150,5100,4800,12,3923.07692307692,0.916666666666667
45,10,1150,200,0.3,true,4517,1,1,1150,4550,4300,13,3950,0.846153846153846
45,10,1150,200,0.3,true,4519,1,1,200,3500,3150,13,3775,0.846153846153846
45,10,1150,200,0.3,true,4521,1,1,200,2900,2650,7,4106.25,1
46,10,850,350,0.3,false,4600,1,1,350,3900,3650,11,4804.16666666667,0.909090909090909
46,10,850,350,0.3,false,4602,1,1,350,4650,4350,12,4830.76923076923,0.916666666666667
46,10,850,350,0.3,false,4603,0,0,350,6050,5550,6,4892.85714285714,0.833333333333333
46,10,850,350,0.3,false,4604,1,1,350,5300,4950,13,4828.57142857143,0.923076923076923
46,10,850,350,0.3,false,4605,0,1,850,5950,4950,11,4804.16666666667,1
46,10,850,350,0.3,false,4607,1,1,350,5250,4850,12,4773.07692307692,1
46,10,850,350,0.3,false,4608,1,1,850,5450,5150,12,4926.92307692308,0.916666666666667
46,10,850,350,0.3,false,4609,1,1,350,4750,4400,13,4835.71428571429,0.923076923076923
46,10,850,350,0.3,false,4610,0,0,350,6050,5650,5,5141.66666666667,0.8
46,10,850,350,0.3,false,4612,0,1,350,5600,4500,12,4773.07692307692,1
46,10,850,350,0.3,false,4613,1,1,350,5000,4800,12,5019.23076923077,0.833333333333333
46,10,850,350,0.3,false,4615,1,1,350,5600,5300,14,4883.33333333333,0.857142857142857
46,10,850,350,0.3,false,4617,1,1,850,6100,5700,12,4773.07692307692,1
46,10,850,350,0.3,false,4618,1,1,850,4850,4400,11,4758.33333333333,1
46,10,850,350,0.3,false,4619,1,1,350,5450,5050,12,4773.07692307692,1
47,10,850,350,0.3,true,4703,1,0,850,2350,2600,5,2250,0.4
47,10,850,350,0.3,true,4704,0,0,350,2950,2750,9,1840,0.444444444444444
47,10,850,350,0.3,true,4705,0,1,350,1850,1550,8,1538.88888888889,0.5
47,10,850,350,0.3,true,4708,0,0,350,1250,1050,6,1171.42857142857,0.5
47,10,850,350,0.3,true,4709,0,1,850,1650,1450,9,2000,0.333333333333333
47,10,850,350,0.3,true,4711,0,1,350,1300,1200,7,1387.5,0.285714285714286
47,10,850,350,0.3,true,4712,1,1,350,600,1000,10,1868.18181818182,0.4
47,10,850,350,0.3,true,4713,0,0,850,2850,2650,9,1695,0.625
47,10,850,350,0.3,true,4714,0,1,350,1550,1250,10,1859.09090909091,0.4
47,10,850,350,0.3,true,4715,1,0,350,1250,1600,9,1590,0.444444444444444
47,10,850,350,0.3,true,4716,0,0,350,2000,1700,11,1445.83333333333,0.636363636363636
47,10,850,350,0.3,true,4718,0,0,350,1050,950,10,1500,0.444444444444444
47,10,850,350,0.3,true,4719,0,1,350,800,700,8,1572.22222222222,0.25
47,10,850,350,0.3,true,4720,0,0,350,2450,2250,6,2071.42857142857,0.333333333333333
47,10,850,350,0.3,true,4721,1,1,350,2050,2100,5,1533.33333333333,0.6
47,10,850,350,0.3,true,4722,0,0,350,3100,2800,10,1809.09090909091,0.4
48,10,1150,200,0.3,false,4800,0,0,1150,5000,4700,6,3585.71428571429,0.333333333333333
48,10,1150,200,0.3,false,4802,1,0,200,5350,5300,7,3437.5,0.571428571428571
48,10,1150,200,0.3,false,4803,1,1,1150,3700,3400,10,2463.63636363636,0.888888888888889
48,10,1150,200,0.3,false,4804,1,1,200,3150,2800,9,2585,0.888888888888889
48,10,1150,200,0.3,false,4808,1,1,1150,2400,2200,12,3315.38461538462,0.583333333333333
48,10,1150,200,0.3,false,4809,1,1,200,1600,1400,12,3253.84615384615,0.583333333333333
48,10,1150,200,0.3,false,4810,1,1,1150,3600,3300,10,2845.45454545455,0.8
48,10,1150,200,0.3,false,4811,1,1,200,2650,2300,9,2845,0.888888888888889
48,10,1150,200,0.3,false,4812,1,1,1150,3450,3000,9,2830,0.888888888888889
48,10,1150,200,0.3,false,4813,0,0,200,3500,3200,6,3585.71428571429,0.333333333333333
48,10,1150,200,0.3,false,4815,0,0,1150,3350,2850,8,3255.55555555556,0.625
48,10,1150,200,0.3,false,4817,1,1,200,2650,2250,10,3068.18181818182,0.8
48,10,1150,200,0.3,false,4818,1,1,200,2700,2350,9,2845,0.888888888888889
48,10,1150,200,0.3,false,4820,0,0,1150,6150,5450,10,3209.09090909091,0.6
49,10,850,350,0.3,false,4900,1,1,850,6100,5450,13,4392.85714285714,1
49,10,850,350,0.3,false,4901,1,1,350,4450,4000,13,4328.57142857143,1
49,10,850,350,0.3,false,4903,1,1,850,4900,4250,13,4389.28571428571,1
49,10,850,350,0.3,false,4905,1,1,350,3700,3250,11,4458.33333333333,1
49,10,850,350,0.3,false,4906,1,1,850,5300,4650,13,4389.28571428571,1
49,10,850,350,0.3,false,4907,1,1,850,5400,4850,15,4303.125,1
49,10,850,350,0.3,false,4908,1,1,350,4450,3850,16,4285.29411764706,1
49,10,850,350,0.3,false,4909,0,1,350,3500,2800,7,4031.25,1
49,10,850,350,0.3,false,4910,1,1,350,4800,4200,12,4442.30769230769,1
49,10,850,350,0.3,false,4911,1,1,350,4500,3900,16,4285.29411764706,1
49,10,850,350,0.3,false,4912,1,1,850,4450,3900,15,4212.5,1
49,10,850,350,0.3,false,4913,1,1,850,4600,4150,11,4429.16666666667,1
49,10,850,350,0.3,false,4914,0,1,350,5400,4400,10,4250,1
49,10,850,350,0.3,false,4915,1,1,350,4650,4200,13,4371.42857142857,1
49,10,850,350,0.3,false,4916,1,1,350,5400,4750,15,4278.125,1
49,10,850,350,0.3,false,4917,1,1,350,5450,4800,15,4378.125,1
49,10,850,350,0.3,false,4918,1,1,850,6050,5450,14,4410,1
50,10,850,350,0.3,false,5000,0,0,850,4800,4600,10,3327.27272727273,0.3
50,10,850,350,0.3,false,5002,1,1,350,700,700,10,1672.72727272727,0.666666666666667
50,10,850,350,0.3,false,5003,0,0,850,5950,5550,8,3344.44444444444,0.375
50,10,850,350,0.3,false,5005,1,1,350,1300,1250,11,1766.66666666667,0.545454545454545
50,10,850,350,0.3,false,5008,0,0,350,5500,5100,13,3078.57142857143,0.25
50,10,850,350,0.3,false,5009,1,1,350,300,200,10,1622.72727272727,0.6
50,10,850,350,0.3,false,5010,0,0,850,4650,4450,6,3092.85714285714,0.166666666666667
50,10,850,350,0.3,false,5011,1,1,850,1550,1600,13,2367.85714285714,0.461538461538462
50,10,850,350,0.3,false,5012,0,1,850,2000,1500,9,1920,0.625
50,10,850,350,0.3,false,5014,1,1,350,1600,1400,8,1627.77777777778,0.75
50,10,850,350,0.3,false,5015,0,0,350,4650,4450,8,3550,0.25
50,10,850,350,0.3,false,5016,0,0,350,3000,2500,11,2604.16666666667,0.454545454545455
50,10,850,350,0.3,false,5017,0,0,850,4250,3950,7,2831.25,0.285714285714286
50,10,850,350,0.3,false,5018,1,1,350,2550,2700,5,3741.66666666667,0
50,10,850,350,0.3,false,5019,1,0,350,1900,2000,14,2593.33333333333,0.461538461538462
50,10,850,350,0.3,false,5021,1,1,350,650,450,8,1594.44444444444,0.625
50,10,850,350,0.3,false,5024,0,0,350,3000,2700,10,3331.81818181818,0.3
50,10,850,350,0.3,false,5025,0,0,350,2800,2300,10,2109.09090909091,0.444444444444444
51,10,1150,200,0.3,true,5100,0,0,200,1100,1000,3,362.5,0.333333333333333
51,10,1150,200,0.3,true,5101,0,0,200,2200,2200,6,1978.57142857143,0
51,10,1150,200,0.3,true,5103,0,0,200,2400,2400,10,1781.81818181818,0
51,10,1150,200,0.3,true,5104,0,0,200,1350,1250,8,1833.33333333333,0
51,10,1150,200,0.3,true,5105,0,0,200,-500,-600,9,1440,0.111111111111111
51,10,1150,200,0.3,true,5106,0,0,200,650,550,8,1300,0
51,10,1150,200,0.3,true,5107,0,1,200,-200,-200,3,612.5,0
51,10,1150,200,0.3,true,5108,1,0,200,-150,100,5,758.333333333333,0
51,10,1150,200,0.3,true,5109,0,0,1150,2000,2000,6,2421.42857142857,0
51,10,1150,200,0.3,true,5110,0,0,200,1100,1100,5,1241.66666666667,0
51,10,1150,200,0.3,true,5113,0,0,200,3700,3700,8,1850,0
51,10,1150,200,0.3,true,5114,0,0,1150,2900,2900,11,1783.33333333333,0
51,10,1150,200,0.3,true,5117,0,0,200,1500,1500,5,1875,0
51,10,1150,200,0.3,true,5118,0,0,1150,1500,1500,4,2060,0
51,10,1150,200,0.3,true,5120,0,0,200,1200,1200,5,1800,0
51,10,1150,200,0.3,true,5121,0,0,200,2350,2250,12,1396.15384615385,0.0833333333333333
52,10,1150,200,0.3,false,5201,1,1,200,4050,4000,13,3560.71428571429,0.692307692307692
52,10,1150,200,0.3,false,5205,0,0,200,3900,3500,10,3581.81818181818,0.7
52,10,1150,200,0.3,false,5206,1,1,200,3100,3000,12,3576.92307692308,0.75
52,10,1150,200,0.3,false,5207,1,1,200,2600,2550,11,3487.5,0.636363636363636
52,10,1150,200,0.3,false,5208,1,1,200,2700,2650,11,3533.33333333333,0.727272727272727
52,10,1150,200,0.3,false,5210,0,1,1150,5400,4900,9,3730,0.666666666666667
52,10,1150,200,0.3,false,5211,0,0,200,4600,3800,12,3419.23076923077,0.833333333333333
52,10,1150,200,0.3,false,5213,0,0,200,2500,2400,1,2350,1
52,10,1150,200,0.3,false,5214,0,1,1150,4950,4350,9,3660,0.777777777777778
52,10,1150,200,0.3,false,5215,0,1,1150,4750,4050,12,3661.53846153846,0.75
52,10,1150,200,0.3,false,5216,0,0,200,2850,2550,6,3228.57142857143,0.666666666666667
52,10,1150,200,0.3,false,5218,1,1,200,3850,3850,14,3586.66666666667,0.714285714285714
52,10,1150,200,0.3,false,5219,0,0,200,5300,4600,12,3630.76923076923,0.833333333333333
52,10,1150,200,0.3,false,5220,0,0,200,4100,3900,3,4087.5,0.666666666666667
52,10,1150,200,0.3,false,5221,1,1,200,2250,2300,11,3495.83333333333,0.636363636363636
52,10,1150,200,0.3,false,5222,1,1,1150,3850,3750,10,3677.27272727273,0.9
52,10,1150,200,0.3,false,5223,1,1,200,3600,3550,11,3725,0.818181818181818
53,10,850,350,0.3,true,5303,1,1,850,3800,3700,12,3815.38461538462,0.666666666666667
53,10,850,350,0.3,true,5304,0,1,350,4200,3400,13,3810.71428571429,0.692307692307692
53,10,850,350,0.3,true,5305,1,1,350,2400,2250,9,3665,0.666666666666667
53,10,850,350,0.3,true,5306,0,1,850,5700,5000,10,3900,0.7
53,10,850,350,0.3,true,5307,0,0,850,4000,3400,10,3931.81818181818,0.6
53,10,850,350,0.3,true,5308,0,0,350,5200,4500,11,3800,0.727272727272727
53,10,850,350,0.3,true,5311,1,1,350,3200,3200,14,3960,0.571428571428571
53,10,850,350,0.3,true,5312,0,0,850,4950,4250,11,3829.16666666667,0.636363636363636
53,10,850,350,0.3,true,5313,1,1,850,4100,4000,12,3746.15384615385,0.666666666666667
53,10,850,350,0.3,true,5314,1,1,350,2850,2850,14,3886.66666666667,0.571428571428571
53,10,850,350,0.3,true,5315,1,0,850,5000,4900,8,4077.77777777778,0.625
53,10,850,350,0.3,true,5316,0,0,350,3950,3750,2,3333.33333333333,1
53,10,850,350,0.3,true,5317,0,1,350,4400,3800,10,3750,0.6
53,10,850,350,0.3,true,5318,1,1,850,3500,3400,12,3619.23076923077,0.75
53,10,850,350,0.3,true,5319,0,0,350,5200,4700,9,3790,0.666666666666667
53,10,850,350,0.3,true,5321,1,0,850,4700,4600,14,3776.66666666667,0.642857142857143
53,10,850,350,0.3,true,5322,1,1,350,3750,3700,15,3853.125,0.6
54,10,850,350,0.3,false,5400,1,1,350,5500,4950,11,4387.5,0.909090909090909
54,10,850,350,0.3,false,5401,1,1,350,4100,3700,10,4300,1
54,10,850,350,0.3,false,5402,1,1,350,5250,4700,11,4387.5,0.909090909090909
54,10,850,350,0.3,false,5403,1,1,850,6100,5600,12,4357.69230769231,0.916666666666667
54,10,850,350,0.3,false,5404,0,1,350,4800,4000,8,4250,0.875
54,10,850,350,0.3,false,5405,1,0,850,5150,4850,10,4568.18181818182,0.9
54,10,850,350,0.3,false,5408,1,1,350,4650,4200,13,4414.28571428571,0.846153846153846
54,10,850,350,0.3,false,5409,1,1,350,3750,3400,11,4420.83333333333,0.909090909090909
54,10,850,350,0.3,false,5410,1,1,350,4950,4500,11,4412.5,0.909090909090909
54,10,850,350,0.3,false,5412,1,1,350,4900,4450,11,4120.83333333333,1
54,10,850,350,0.3,false,5415,1,1,350,4600,4100,12,4357.69230769231,0.916666666666667
54,10,850,350,0.3,false,5416,1,1,350,4850,4300,11,4387.5,0.909090909090909
54,10,850,350,0.3,false,5418,1,1,350,4350,3900,11,4437.5,0.909090909090909
54,10,850,350,0.3,false,5419,0,0,850,5450,5150,3,4400,0.666666666666667
55,10,1150,200,0.3,true,5502,1,0,200,-300,0,8,1166.66666666667,0.428571428571429
55,10,1150,200,0.3,true,5503,0,0,200,1200,1200,6,1864.28571428571,0.166666666666667
55,10,1150,200,0.3,true,5505,0,0,200,2600,2500,4,1900,0
55,10,1150,200,0.3,true,5507,1,1,200,50,150,4,760,0.5
55,10,1150,200,0.3,true,5508,0,1,200,900,600,5,791.666666666667,0.4
55,10,1150,200,0.3,true,5509,0,0,1150,2250,2250,4,1820,0
55,10,1150,200,0.3,true,5510,0,0,1150,1550,1350,10,1627.27272727273,0.1
55,10,1150,200,0.3,true,5511,0,1,200,1050,750,9,1190,0.222222222222222
55,10,1150,200,0.3,true,5513,0,0,200,2500,2300,8,1594.44444444444,0.125
55,10,1150,200,0.3,true,5515,0,0,1150,3000,3000,4,2160,0
55,10,1150,200,0.3,true,5516,0,0,200,2000,2000,3,2150,0
55,10,1150,200,0.3,true,5518,1,0,200,750,1050,6,1535.71428571429,0.333333333333333
55,10,1150,200,0.3,true,5520,0,0,200,2400,2200,8,1305.55555555556,0.25
55,10,1150,200,0.3,true,5521,0,0,200,2500,2300,8,1611.11111111111,0.25
56,10,1150,200,0.3,false,5601,0,0,1150,1900,1900,1,1475,0
56,10,1150,200,0.3,false,5602,0,1,200,1500,1500,6,1578.57142857143,0
56,10,1150,200,0.3,false,5603,0,0,200,1500,1500,6,1828.57142857143,0.166666666666667
56,10,1150,200,0.3,false,5604,0,0,200,2800,2700,9,1560,0.222222222222222
56,10,1150,200,0.3,false,5605,0,0,200,1600,1500,10,1513.63636363636,0.2
56,10,1150,200,0.3,false,5606,0,0,1150,1300,1300,8,1672.22222222222,0.125
56,10,1150,200,0.3,false,5607,0,0,200,1800,1700,7,1506.25,0.142857142857143
56,10,1150,200,0.3,false,5608,0,0,200,2100,2100,8,1600,0
56,10,1150,200,0.3,false,5611,1,1,1150,850,1050,4,1650,0.25
56,10,1150,200,0.3,false,5615,0,0,200,1250,1250,5,1525,0.2
56,10,1150,200,0.3,false,5616,0,1,1150,1400,1300,3,1275,0.333333333333333
56,10,1150,200,0.3,false,5618,0,0,200,1200,1200,6,1585.71428571429,0.2
56,10,1150,200,0.3,false,5620,0,0,200,1800,1800,4,1640,0.25
56,10,1150,200,0.3,false,5621,0,0,200,1050,1050,6,1778.57142857143,0.166666666666667
57,10,850,350,0.3,true,5700,1,1,350,3000,2650,11,3241.66666666667,0.818181818181818
57,10,850,350,0.3,true,5703,0,0,350,3300,2900,7,3700,0.571428571428571
57,10,850,350,0.3,true,5704,1,1,350,1350,1300,5,2766.66666666667,0.8
57,10,850,350,0.3,true,5705,0,0,350,3950,3850,6,3514.28571428571,0.333333333333333
57,10,850,350,0.3,true,5706,1,1,350,1450,1400,7,3031.25,0.571428571428571
57,10,850,350,0.3,true,5707,0,0,850,5350,4750,9,3280,0.666666666666667
57,10,850,350,0.3,true,5709,1,1,350,3700,3300,10,3145.45454545455,0.8
57,10,850,350,0.3,true,5711,1,1,350,2950,2700,13,3432.14285714286,0.692307692307692
57,10,850,350,0.3,true,5713,1,0,350,3250,3200,7,3612.5,0.571428571428571
57,10,850,350,0.3,true,5714,1,1,350,4000,3600,14,3096.66666666667,0.714285714285714
57,10,850,350,0.3,true,5715,1,1,350,3450,3100,11,3095.83333333333,0.818181818181818
57,10,850,350,0.3,true,5716,0,0,850,4450,4050,7,3131.25,0.428571428571429
57,10,850,350,0.3,true,5717,0,0,350,4650,4450,5,2858.33333333333,0.6
57,10,850,350,0.3,true,5718,0,0,350,4600,3700,9,3005,0.888888888888889
57,10,850,350,0.3,true,5719,1,1,350,3950,3600,11,3245.83333333333,0.727272727272727
57,10,850,350,0.3,true,5721,1,1,350,250,300,3,3100,0.333333333333333
57,10,850,350,0.3,true,5722,0,1,850,3500,3200,6,3292.85714285714,0.5
57,10,850,350,0.3,true,5723,1,1,850,3050,2800,11,3245.83333333333,0.818181818181818
57,10,850,350,0.3,true,5724,1,1,350,3250,2850,8,3027.77777777778,1
57,10,850,350,0.3,true,5725,1,1,850,4850,4550,10,3345.45454545455,0.8
58,10,850,350,0.3,false,5801,1,0,350,6550,6400,9,4295,0.888888888888889
58,10,850,350,0.3,false,5802,0,0,350,2250,2250,2,4833.33333333333,0
58,10,850,350,0.3,false,5803,0,0,850,6700,6200,8,4227.77777777778,0.75
58,10,850,350,0.3,false,5804,1,1,350,4350,3850,12,3776.92307692308,0.916666666666667
58,10,850,350,0.3,false,5805,0,1,350,4650,3650,13,4160.71428571429,0.769230769230769
58,10,850,350,0.3,false,5806,0,0,350,6550,6050,7,3637.5,0.857142857142857
58,10,850,350,0.3,false,5807,1,1,850,3950,3650,14,4133.33333333333,0.785714285714286
58,10,850,350,0.3,false,5808,1,1,350,4800,4400,12,4034.61538461538,0.833333333333333
58,10,850,350,0.3,false,5809,1,1,350,3900,3500,16,4200,0.75
58,10,850,350,0.3,false,5810,0,1,350,6650,5450,14,4030,0.857142857142857
58,10,850,350,0.3,false,5811,1,1,350,3250,2900,13,3960.71428571429,0.846153846153846
58,10,850,350,0.3,false,5812,1,1,350,4800,4300,14,3943.33333333333,0.857142857142857
58,10,850,350,0.3,false,5814,1,1,350,3250,2900,13,4114.28571428571,0.846153846153846
58,10,850,350,0.3,false,5815,1,1,350,3350,3000,11,3925,0.909090909090909
58,10,850,350,0.3,false,5816,1,0,350,5200,4900,6,3928.57142857143,1
58,10,850,350,0.3,false,5817,1,1,350,4450,4050,14,4030,0.857142857142857
58,10,850,350,0.3,false,5819,1,1,350,2950,2700,11,3883.33333333333,0.909090909090909
58,10,850,350,0.3,false,5821,1,1,350,3850,3500,11,4029.16666666667,0.909090909090909
59,10,1150,200,0.3,true,5900,0,0,200,3150,2750,14,2946.66666666667,0.428571428571429
59,10,1150,200,0.3,true,5901,0,0,200,2600,2400,7,3293.75,0.142857142857143
59,10,1150,200,0.3,true,5902,0,0,200,3750,3350,13,2939.28571428571,0.461538461538462
59,10,1150,200,0.3,true,5903,1,1,200,1900,2300,14,2896.66666666667,0.357142857142857
59,10,1150,200,0.3,true,5904,0,0,200,3400,3000,16,2882.35294117647,0.4375
59,10,1150,200,0.3,true,5905,1,1,200,1350,1650,12,2957.69230769231,0.416666666666667
59,10,1150,200,0.3,true,5906,1,1,1150,1800,2200,10,3063.63636363636,0.3
59,10,1150,200,0.3,true,5907,0,1,200,1350,1050,9,2645,0.333333333333333
59,10,1150,200,0.3,true,5908,1,0,1150,3350,3600,7,2693.75,0.285714285714286
59,10,1150,200,0.3,true,5910,0,0,200,2650,2350,13,2864.28571428571,0.384615384615385
59,10,1150,200,0.3,true,5912,0,0,200,3650,3450,10,2845.45454545455,0.4
59,10,1150,200,0.3,true,5914,0,0,200,4950,4650,10,3077.27272727273,0.4
59,10,1150,200,0.3,true,5915,0,0,200,1300,1300,3,2525,0.333333333333333
59,10,1150,200,0.3,true,5916,0,0,200,4300,3900,13,2625,0.384615384615385
59,10,1150,200,0.3,true,5917,0,0,200,3000,2600,14,2796.66666666667,0.5
59,10,1150,200,0.3,true,5918,0,1,200,2850,2550,12,2803.84615384615,0.333333333333333
59,10,1150,200,0.3,true,5919,0,0,200,5300,4900,11,2958.33333333333,0.454545454545455
59,10,1150,200,0.3,true,5920,1,1,1150,2750,3200,13,3000,0.230769230769231
59,10,1150,200,0.3,true,5921,0,1,1150,3000,2700,14,2756.66666666667,0.357142857142857
60,10,1150,200,0.3,false,6001,1,0,1150,3750,3800,7,2762.5,0.714285714285714
60,10,1150,200,0.3,false,6002,0,0,1150,5000,4700,7,2587.5,0.714285714285714
60,10,1150,200,0.3,false,6003,0,1,200,3250,2550,12,2692.30769230769,0.583333333333333
60,10,1150,200,0.3,false,6004,1,1,1150,2050,1900,7,1862.5,0.5
60,10,1150,200,0.3,false,6005,0,1,200,1300,1100,8,3000,0.285714285714286
60,10,1150,200,0.3,false,6006,1,1,1150,2250,2000,11,2354.16666666667,0.7
60,10,1150,200,0.3,false,6007,1,1,1150,1450,1250,12,2280.76923076923,0.636363636363636
60,10,1150,200,0.3,false,6009,1,0,200,2850,2550,12,2384.61538461538,0.727272727272727
60,10,1150,200,0.3,false,6010,1,1,200,2500,2300,8,2527.77777777778,0.75
60,10,1150,200,0.3,false,6011,0,1,200,5600,4800,12,2553.84615384615,0.583333333333333
60,10,1150,200,0.3,false,6012,1,1,1150,2850,2600,9,2355,0.666666666666667
60,10,1150,200,0.3,false,6013,1,0,1150,3100,3050,13,2239.28571428571,0.75
60,10,1150,200,0.3,false,6017,1,1,200,2200,2300,2,3216.66666666667,1
60,10,1150,200,0.3,false,6018,1,1,200,850,650,12,2242.30769230769,0.727272727272727
60,10,1150,200,0.3,false,6019,0,0,200,3900,3400,10,2718.18181818182,0.555555555555556
